"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"17/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","5.98","12.00","71.76"
"17/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","2.95","0.00","0.00"
"17/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","0.00","0.00"
"17/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","0.00","0.00"
"17/02/2023","GCB","3.94","3.15","3.15","3.15","3.15","3.15","0","","3.15","5,225.00","16,458.75"
"17/02/2023","GGBL","2.05","1.68","1.68","1.68","1.68","1.68","0","","1.68","10.00","16.80"
"17/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"17/02/2023","GOIL","1.72","1.68","1.68","1.68","1.68","1.68","0","","1.68","1,168.00","1,962.24"
"17/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"17/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"17/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","5.38","","0.00","0.00"
"17/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"17/02/2023","MTNGH","0.90","0.82","0.90","0.90","0.90","0.90","0","0.90","0.99","200.00","180.00"
"17/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"17/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"17/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"17/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"17/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","1.00","19.90"
"17/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"17/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","33.00","10.23"
"17/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.81","0.00","0.00"
"17/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"17/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"17/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"17/02/2023","TOTAL","4.57","4.00","4.16","4.16","4.57","4.57","0.41","4.57","","1,028.00","4,697.96"
"17/02/2023","UNIL","3.88","2.06","2.26","2.26","2.26","2.26","0","2.26","","0.00","0.00"
"16/02/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"16/02/2023","ACCESS","4.01","4.00","4.01","4.01","4.00","4.00","-0.01","","4.01","20,000.00","80,000.00"
"16/02/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"16/02/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"16/02/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"16/02/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"16/02/2023","BOPP","9.65","7.65","9.65","9.65","9.65","9.65","0","9.65","","0.00","0.00"
"16/02/2023","CAL","0.65","0.51","0.51","0.51","0.51","0.51","0","0.46","0.51","50.00","25.50"
"16/02/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"16/02/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"16/02/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","200.00","4.00"
"16/02/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"16/02/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"16/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","5.98","0.00","0.00"
"16/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","2.95","0.00","0.00"
"16/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","200.00","30.00"
"16/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","0.00","0.00"
"16/02/2023","GCB","3.94","3.15","3.15","3.15","3.15","3.15","0","","3.15","1,450.00","4,567.50"
"16/02/2023","GGBL","2.05","1.68","1.68","1.68","1.68","1.68","0","","1.68","1.00","1.68"
"16/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"16/02/2023","GOIL","1.72","1.68","1.68","1.68","1.68","1.68","0","","1.68","5,000.00","8,400.00"
"16/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"16/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"16/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","5.38","","0.00","0.00"
"16/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"16/02/2023","MTNGH","0.90","0.82","0.90","0.90","0.90","0.90","0","0.90","0.99","3,139.00","2,825.10"
"16/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"16/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"16/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"16/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"16/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","0.00","0.00"
"16/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"16/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","0.00","0.00"
"16/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.81","0.00","0.00"
"16/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"16/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"16/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"16/02/2023","TOTAL","4.16","4.00","4.16","4.16","4.16","4.16","0","4.16","","9.00","37.80"
"16/02/2023","UNIL","3.88","2.06","2.26","2.26","2.26","2.26","0","2.26","","0.00","0.00"
"15/02/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"15/02/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"15/02/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"15/02/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"15/02/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"15/02/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"15/02/2023","BOPP","9.65","7.65","9.65","9.65","9.65","9.65","0","9.65","","0.00","0.00"
"15/02/2023","CAL","0.65","0.51","0.51","0.51","0.51","0.51","0","0.46","0.51","5,621.00","2,866.71"
"15/02/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"15/02/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"15/02/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"15/02/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"15/02/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"15/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","5.98","0.00","0.00"
"15/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","2.95","0.00","0.00"
"15/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","0.00","0.00"
"15/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","13.00","32.50"
"15/02/2023","GCB","3.94","3.15","3.15","3.15","3.15","3.15","0","","3.15","4,923.00","15,507.45"
"15/02/2023","GGBL","2.05","1.68","1.68","1.68","1.68","1.68","0","","1.68","68.00","114.24"
"15/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"15/02/2023","GOIL","1.72","1.68","1.68","1.68","1.68","1.68","0","","1.68","0.00","0.00"
"15/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"15/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"15/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","5.38","","0.00","0.00"
"15/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"15/02/2023","MTNGH","0.90","0.82","0.90","0.90","0.90","0.90","0","0.90","0.99","1,331.00","1,197.90"
"15/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"15/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"15/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"15/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"15/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","0.00","0.00"
"15/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"15/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","2.00","0.62"
"15/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.81","0.00","0.00"
"15/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"15/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"15/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"15/02/2023","TOTAL","4.16","4.00","4.16","4.16","4.16","4.16","0","4.16","","0.00","0.00"
"15/02/2023","UNIL","3.88","2.06","2.26","2.26","2.26","2.26","0","2.26","","0.00","0.00"
"14/02/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"14/02/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"14/02/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"14/02/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"14/02/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"14/02/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"14/02/2023","BOPP","9.65","7.65","9.65","9.65","9.65","9.65","0","9.65","","0.00","0.00"
"14/02/2023","CAL","0.65","0.51","0.51","0.51","0.51","0.51","0","0.46","0.51","3,163.00","1,613.13"
"14/02/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"14/02/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"14/02/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"14/02/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"14/02/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"14/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","5.98","3.00","17.94"
"14/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","0.00","0.00"
"14/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","13,816.00","2,072.40"
"14/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","0.00","0.00"
"14/02/2023","GCB","3.94","3.15","3.15","3.15","3.15","3.15","0","","3.15","0.00","0.00"
"14/02/2023","GGBL","2.05","1.68","1.86","1.86","1.68","1.68","-0.18","","1.68","1,000,000.00","1,680,000.00"
"14/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"14/02/2023","GOIL","1.72","1.68","1.68","1.68","1.68","1.68","0","","1.68","0.00","0.00"
"14/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"14/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"14/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","5.38","","0.00","0.00"
"14/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"14/02/2023","MTNGH","0.90","0.82","0.90","0.90","0.90","0.90","0","0.90","0.99","4,734.00","4,260.60"
"14/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"14/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"14/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"14/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"14/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","0.00","0.00"
"14/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"14/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","1.00","0.31"
"14/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.81","550.00","445.50"
"14/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"14/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"14/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"14/02/2023","TOTAL","4.16","4.00","4.15","4.15","4.16","4.16","0.01","4.16","","2,170.00","9,027.10"
"14/02/2023","UNIL","3.88","2.06","2.06","2.06","2.26","2.26","0.2","2.26","","64,234.00","145,168.84"
"13/02/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"13/02/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"13/02/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"13/02/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"13/02/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"13/02/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"13/02/2023","BOPP","9.65","7.65","9.65","9.65","9.65","9.65","0","9.65","","54.00","521.10"
"13/02/2023","CAL","0.65","0.51","0.51","0.51","0.51","0.51","0","","0.51","4,703.00","2,398.53"
"13/02/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"13/02/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","4.00","0.40"
"13/02/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","12.00","0.24"
"13/02/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","4.00","1.60"
"13/02/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"13/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","5.98","12.00","71.76"
"13/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","1.00","3.00"
"13/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","70.00","10.50"
"13/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","27.00","67.50"
"13/02/2023","GCB","3.94","3.15","3.15","3.15","3.15","3.15","0","","3.15","0.00","0.00"
"13/02/2023","GGBL","2.05","1.86","1.86","1.86","1.86","1.86","0","","1.86","18.00","33.48"
"13/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"13/02/2023","GOIL","1.72","1.68","1.68","1.68","1.68","1.68","0","","1.68","6.00","10.08"
"13/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"13/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"13/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","5.38","","0.00","0.00"
"13/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"13/02/2023","MTNGH","0.90","0.82","0.88","0.88","0.90","0.90","0.02","0.90","0.96","21,828.00","19,633.00"
"13/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"13/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"13/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","9.00","4.86"
"13/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"13/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","94.00","1,870.60"
"13/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"13/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","14.00","4.34"
"13/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.81","18.00","14.58"
"13/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"13/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"13/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","4.00","47.68"
"13/02/2023","TOTAL","4.15","4.00","4.13","4.13","4.15","4.15","0.02","4.15","","1,500.00","6,225.00"
"13/02/2023","UNIL","3.88","2.06","2.06","2.06","2.06","2.06","0","2.06","","0.00","0.00"
"10/02/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"10/02/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","11.00","44.11"
"10/02/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"10/02/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"10/02/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"10/02/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"10/02/2023","BOPP","9.65","7.65","8.80","8.80","9.65","9.65","0.85","8.80","9.65","1,154.00","11,136.10"
"10/02/2023","CAL","0.65","0.51","0.54","0.54","0.52","0.51","-0.03","0.51","0.56","30,373.00","15,427.65"
"10/02/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.00","0.00"
"10/02/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"10/02/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","10.00","0.20"
"10/02/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","160.00","64.00"
"10/02/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"10/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","4.00","23.92"
"10/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","2.00","6.00"
"10/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","1,610.00","241.50"
"10/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","3.00","7.50"
"10/02/2023","GCB","3.94","3.15","3.50","3.50","3.15","3.15","-0.35","","3.51","5,037.00","15,866.55"
"10/02/2023","GGBL","2.05","1.86","2.05","2.05","1.86","1.86","-0.19","","2.05","1,000,000.00","1,860,000.00"
"10/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"10/02/2023","GOIL","1.72","1.68","1.70","1.70","1.68","1.68","-0.02","","1.68","10,924.00","18,352.32"
"10/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"10/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"10/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"10/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"10/02/2023","MTNGH","0.88","0.82","0.88","0.88","0.88","0.88","0","0.88","0.96","2,751.00","2,420.88"
"10/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"10/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"10/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","10.00","5.40"
"10/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"10/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","217.00","4,318.30"
"10/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"10/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","112.00","34.72"
"10/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.81","7.00","5.67"
"10/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"10/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"10/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"10/02/2023","TOTAL","4.13","4.00","4.10","4.10","4.13","4.13","0.03","4.13","4.15","3,588.00","14,755.80"
"10/02/2023","UNIL","3.88","2.06","2.06","2.06","2.06","2.06","0","1.98","2.06","865.00","1,781.90"
"09/02/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"09/02/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","5.00","20.05"
"09/02/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"09/02/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"09/02/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"09/02/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"09/02/2023","BOPP","8.80","7.65","8.80","8.80","8.80","8.80","0","8.80","9.65","300.00","2,895.00"
"09/02/2023","CAL","0.65","0.51","0.56","0.56","0.51","0.51","-0.05","0.51","0.56","12,052.00","6,396.47"
"09/02/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.00","0.00"
"09/02/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","5.00","0.50"
"09/02/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","24.00","0.48"
"09/02/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"09/02/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"09/02/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"09/02/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","0.00","0.00"
"09/02/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","11.00","1.65"
"09/02/2023","FML","3.00","2.50","2.50","2.50","2.50","2.50","0","","2.50","100.00","250.00"
"09/02/2023","GCB","3.94","3.50","3.50","3.50","3.50","3.50","0","","3.51","0.00","0.00"
"09/02/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"09/02/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","243.20","0.00","0.00"
"09/02/2023","GOIL","1.72","1.70","1.70","1.70","1.70","1.70","0","","1.70","544.00","919.36"
"09/02/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"09/02/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"09/02/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"09/02/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"09/02/2023","MTNGH","0.88","0.82","0.88","0.88","0.88","0.88","0","0.88","0.96","13,812.00","12,154.56"
"09/02/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"09/02/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"09/02/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","50.00","27.00"
"09/02/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"09/02/2023","SCB","20.16","19.95","19.95","19.95","19.95","19.95","0","","19.90","0.00","0.00"
"09/02/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"09/02/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","2.00","0.62"
"09/02/2023","SOGEGH","1.00","0.90","0.90","0.90","0.90","0.90","0","","0.90","31.00","25.11"
"09/02/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"09/02/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"09/02/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"09/02/2023","TOTAL","4.10","4.00","4.06","4.06","4.10","4.10","0.04","4.06","4.45","1,000.00","4,100.00"
"09/02/2023","UNIL","3.88","2.06","2.06","2.06","2.06","2.06","0","1.98","2.06","5,791.00","11,929.46"
